model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
claude-3-haiku-20240307,,Offshore,99,1,Technical,The letter of credit must contain a provision for automatic renewal for periods of not less than 1 year in the absence of notice of cancellation to BOEM at least 90 calendar days before the expiration date.,Letter of credit for offshore renewable energy activities,90.0,calendar days,30 CFR 585.516(a)(5),Financial,0.06078172216369235,0.001380310558739509,0.0523572692873348,0.02962962962962963,0.38596491228070173,32,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,90.0 calendar days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,30 CFR 585.528,Offshore,102,1,Jurisdictional,"When forfeiture of the guaranty is called for, the agreement must provide that your guarantor will either bring your lease(s) or grant(s) into compliance or provide, within 7 days, sufficient funds to permit BOEM to complete corrective action.",Guaranty agreement for lease(s) or grant(s) covered by the agreement.,7.0,days,30 CFR 585.528(d)(3),financial assurance; compliance enforcement,0.055801783941669326,0.0024136958030629937,0.0687521284193659,0.014336917562724014,0.31343283582089554,43,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,7.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 41 of 98,Offshore,70,1,Jurisdictional,"If there is a change in the designated operator, you must provide written notice to BOEM and identify the new designated operator within 72 hours on a form approved by BOEM.",Lease or grant administration,72.0,hours,30 CFR 585.405(e),operator change; notification requirements,0.055635531055527584,0.001848473538910219,0.042386160463050895,0.022222222222222223,0.37735849056603776,51,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); design; min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); power line id (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,§ 585.409 and § 585.410,Offshore,72,1,Jurisdictional,You must request approval of each assignment on a form approved by BOEM and submit originals of each instrument that creates or transfers ownership of record title or certified copies thereof within 90 days after the last party executes the transfer agreement.,Lease or grant assignments,90.0,days,BOEM regulations § 585.409,lease management; regulatory compliance,0.05536473845450937,0.0031209317555513072,0.065009834979041,0.014336917562724014,0.31746031746031744,39,outer continental shelf a (partial); regulation; cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,90.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,30 CFR 585.231,Offshore,58,1,Jurisdictional,"Within 90 calendar days of receiving the written estimate of the fee, you must pay the fee for any environmental review under § 585.112.",Environmental review process related to lease issuance.,90.0,days,30 CFR 585.231(e)(1),environmental review; lease issuance,0.053873287878691126,0.0021172835117221696,0.07388289855565276,0.011450381679389313,0.2857142857142857,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,90.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
claude-3-haiku-20240307,,Offshore,99,1,Technical,The letter of credit must be irrevocable during its term and will be subject to collection by BOEM if not replaced by another letter of credit or other form of financial assurance at least 30 calendar days before its expiration date.,Letter of credit for offshore renewable energy activities,30.0,calendar days,30 CFR 585.516(a)(3),Financial,0.05371734885259771,0.0012776168392012585,0.05103309273306894,0.025547445255474453,0.32786885245901637,37,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); caribbean fishery management council (partial); cable; lease date (partial); number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial),True,30.0 calendar days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,585.409 - 585.410,Offshore,72,1,Jurisdictional,You must request approval of each assignment on a form approved by BOEM and submit originals of each instrument that creates or transfers ownership of record title or certified copies thereof within 90 days after the last party executes the transfer agreement.,Lease or grant assignment,90.0,days,30 CFR 585.409(a),lease assignment; ownership transfer,0.053079261782214684,0.002443513293249718,0.06960145496327395,0.01444043321299639,0.2833333333333333,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,90.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NSW-2023-004,Offshore,127,2,Environmental,All turbines must maintain a minimum clearance of 1 km from designated marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Spatial planning,0.12635364515002667,0.005964984527444921,0.18064217113016237,0.052,0.59375,63,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); design; min depth (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,page 56 of 98,Offshore,93,2,Jurisdictional,No more than 6 years of your operations period will be subject to a full waiver of the operating fee.,Commercial leases for renewable energy projects on the Outer Continental Shelf,6.0,years,30 CFR 585.510(c),leasing; financial,0.12433632037354975,0.003373592319871928,0.2640743822701074,0.026515151515151516,0.38461538461538464,34,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); outer continental shelf name (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,6.0 years,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,30 CFR Part 585 (up to date as of 2/18/2025),Offshore,91,2,Jurisdictional,"You must pay rent to ONRR as provided in 30 CFR 1218.51 for your project easement in the amount of $5 per acre, subject to a minimum of $450 per year, unless specified otherwise in the lease.",Project easement for renewable energy projects on the Outer Continental Shelf,5.0,$/acre,30 CFR 585.507(a),leasing; rent; financial,0.11727262621270787,0.004327258691151797,0.1967538676424993,0.04119850187265917,0.4827586206896552,42,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,5.0 $/acre,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,30 CFR 585.223(b),Offshore,53,2,Jurisdictional,BOEM will accept or reject bids within 90 calendar days of auction closure.,Outer Continental Shelf,90.0,days,30 CFR 585.224(c),auction process; lease management,0.11474438806519471,0.005496501092730658,0.24835523980609317,0.023529411764705882,0.3333333333333333,38,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); caribbean fishery management council (partial); outer continental shelf name (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,90.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,"§ 585.433, § 585.434",Offshore,81,2,Technical,"Within 2 years following termination of a lease or grant, you must remove or dispose of all facilities, installations, and other devices permanently or temporarily attached to the seabed on the OCS.","Outer Continental Shelf, facilities attached to the seabed, decommissioning phase",2.0,years,30 CFR § 585.433,decommissioning; marine infrastructure; regulatory compliance,0.1144274108638459,0.0036620577449757315,0.20279530786092706,0.029850746268656716,0.46153846153846156,42,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial),True,2.0 years,comprehensive_scientific,0.1,Medium-High Relevance,🟡
