model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4.1,"OCS-R1-05, Section V, Section VI, Page 21 of 29",Offshore,34,27,Environmental,The Permittee shall obtain a minimum of 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase for CERCs obtained in accordance with Section V(A)(2) or (3) below.,"Operational phase, Outer Continental Shelf wind farm project",6.12,tons per year (VOC CERCs),"40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B",air emissions; environmental compliance; operational permitting,0.1133588348611699,0.0059750074136582,0.1765903782306853,0.0471014492753623,0.4857142857142857,51,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); end date (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,6.12 tons per year (VOC CERCs),comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4.1,"OCS-R1-05, Section V, Section VI, Page 21 of 29",Offshore,34,27,Environmental,The Permittee shall obtain a minimum of 265.86 tons per year of NO X CERCs and 6.43 tons per year of VOC CERCs prior to the beginning of the Operational Phase Start Date for CERCs shall be obtained in accordance with Section V(A)(1).,"Operational phase, Outer Continental Shelf wind farm project",265.86,tons per year (NOx CERCs),"40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B",air emissions; environmental compliance; operational permitting,0.113247795916318,0.006502547358888,0.1576137791800149,0.0575539568345323,0.5185185185185185,55,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); end date (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial),True,265.86 tons per year (NOx CERCs),comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4.1,"OCS-R1-05, Section V, Section VI, Page 21 of 29",Offshore,34,27,Environmental,The Permittee shall obtain a minimum of 253.2 tons per year of NO x CERCs and 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase for CERCs obtained in accordance with Section V(A)(2) or (3) below.,"Operational phase, Outer Continental Shelf wind farm project",253.2,tons per year (NOx CERCs),"40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B",air emissions; environmental compliance; operational permitting,0.1128043332020388,0.0057196743661311,0.164102070538932,0.050179211469534,0.5125,51,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); end date (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,253.2 tons per year (NOx CERCs),comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,2,34,Safety,"The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: 1) All vessels operating in any Dynamic Management Area (DMA); 2) All vessels 19.8 m (65 ft) in length or greater, traveling and operating within the project area and between the staging area/port and the project area from November 1 through April 30; 3) When mother/calf pairs, pods, or large assemblages of cetaceans are observed near any vessel.",All vessels conducting activities authorized under the SAP,10.0,knots,Section 1.2.2,"Safety, Environmental",0.1124765494687935,0.0060101066151586,0.2031526271026466,0.0234113712374581,0.4444444444444444,42,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); missile testing area (partial),True,10.0 knots,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,44,40,Environmental,"PSOs on HRG vessels must begin monitoring 30 minutes prior to activating acoustic sources, during the use of these acoustic sources, and for 30 minutes after use of these acoustic sources has ceased.",Offshore wind farm site surveys,30,minutes,Offshore Wind Farm Regulations,Environmental; Safety,0.1121395216892539,0.0061725088775506,0.2290318572575758,0.027027027027027,0.3555555555555555,51,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); farm power output (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,30 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,44,40,Environmental,"Sheet pile or casing pipe installation must only commence when visual clearance zones are fully visible (e.g., not obscured by darkness, rain, fog, etc.) and clear of marine mammals, as determined by the Lead PSO, for at least 30 minutes immediately prior to initiation of vibratory pile driving.",Offshore wind farm construction,30,minutes,Offshore Wind Farm Regulations,Environmental; Safety,0.1118459982421845,0.0055571781096435,0.2320770899944238,0.025,0.35,52,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); zone; farm power output (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,30 minutes,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,2,Offshore,2,34,Environmental,The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: All vessels operating in any Dynamic Management Area (DMA).,All vessels operating in a DMA,10.0,knots,Section 1.2.2.1 of the conditions,marine mammal protection; sea turtle protection; vessel operations; speed restrictions,0.1114305275850788,0.0047336425657818,0.1705641362406338,0.0374531835205992,0.5087719298245614,44,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,10.0 knots,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,19,40,Technical,LOA Holder must submit 48-hour interim reports after each foundation is measured.,Foundation installation phase,48.0,hours,§ 217.265(g),reporting requirements; monitoring,0.1111285515072851,0.0023274842416371,0.2579707789998611,0.0118577075098814,0.3043478260869565,17,outer continental shelf a (partial); cut in wind speed (partial); foundation; wind speed at 10m (partial); installation; distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); power monitoring (partial); specific humidity at 2m (partial),True,48.0 hours,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4.1,OCS-R1-05 Condition No. VI (A)(5),Offshore,21,27,Technical,"Emissions of NOx and VOC shall be calculated by taking the product of the brake specific emission factor, the usage in hours (hours per day), the power available (rated power), and the load factor (the power used divided by the power available). For OCS sources, if actual fuel usage data and engine hours are not recorded for that operating day, Permittee shall assume 100% load (full rated hp (kW)) for the emission calculations.",OCS sources; calculation of NOx and VOC emissions,100.0,percent load,"Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 Condition No. VI (A)(5)",air emissions; environmental compliance; operational monitoring,0.1111113070025688,0.0084184433969781,0.1671915055211871,0.0520833333333333,0.4716981132075472,65,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); power; load; outer continental shelf name (partial); number of turbines per row (partial); power line id (partial),True,100.0 percent load,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,2,34,Safety,"The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: All vessels 19.8 m (65 ft) in length or greater, traveling and operating within the project area and between the staging area/port and the project area from November 1 through April 30.",Operational phase,10.0,knots,,marine mammal protection; navigational safety,0.1108034360682879,0.0065292739352677,0.1876770443841503,0.028673835125448,0.4615384615384615,38,outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); missile testing area (partial); operational event (partial); max wind speed (partial),True,10.0 knots,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,(c)(15),Offshore,21,40,Technical,LOA Holder must submit a SFV Plan to NMFS Office of Protected Resources for review and approval at least 180 days prior to planned start of foundation installation activities and abide by the Plan if approved.,Foundation installation activities,180.0,days,NMFS Office of Protected Resources,marine mammal monitoring; sound attenuation; environmental impact assessment,0.1107202358283646,0.0037949908787183,0.1574885850415363,0.0456273764258555,0.5283018867924528,44,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; impact assessment; number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); installation,True,180.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4.1,OCS-R1-05,Offshore,1,27,Jurisdictional,"RW is authorized to construct up to 100 wind turbine generators (“WTGs”) and up to 2 Offshore Substations (“OSSs”), all of which will be located within federal waters on the OCS, specifically in the Bureau of Ocean Energy Management (“BOEM”) Renewable Energy Lease Area OCS-A 0486 in the Rhode Island-Massachusetts Wind Energy Area.","BOEM Renewable Energy Lease Area OCS-A 0486, Rhode Island-Massachusetts Wind Energy Area, federal waters on the OCS, construction phase",100.0,wind turbine generators,"Outer Continental Shelf Air Permit No. OCS-R1-05, U.S. Environmental Protection Agency Region 1",permitting; project siting; offshore wind development,0.110304674359244,0.0107599770435902,0.1379404592464277,0.0567375886524822,0.5327102803738317,85,wind direction (partial); outer continental shelf a; cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); torpedo testing area (partial); outer continental shelf name (partial),True,100.0 wind turbine generators,comprehensive_scientific,0.1,Medium-High Relevance,🟡
