YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 10 14 00 357  5.2  6.4  0.78  7.14  4.65 999 1032.5   6.9   7.0   2.9 99.0 99.00
2006 01 10 15 00   3  5.6  6.4  0.81  7.14  3.97 999 1033.4   6.9   7.1   2.8 99.0 99.00
2006 01 10 16 00 357  5.7  6.7  0.79  6.67  3.95 999 1033.7   6.7   7.1   2.6 99.0 99.00
2006 01 10 17 00   1  5.9  7.0  0.78  6.67  3.96 999 1033.0   6.5   7.2   2.3 99.0 99.00
2006 01 10 18 00   8  4.4  5.1  0.76  6.25  3.91 999 1032.6   6.6   7.2   2.2 99.0 99.00
2006 01 10 19 00  31  4.0  4.5  0.69 10.00  4.17 999 1032.1   6.7   7.3   2.4 99.0 99.00
2006 01 10 20 00  44  4.1  4.7  0.67  7.14  4.25 999 1032.2   6.9   7.4   2.4 99.0 99.00
2006 01 10 21 00  54  3.9  4.6  0.62  7.69  4.31 999 1032.1   6.9   7.4   2.1 99.0 99.00
2006 01 10 22 00  71  3.9  4.5  0.64 10.00  4.63 999 1031.7   7.0   7.4   2.8 99.0 99.00
2006 01 10 23 00  74  3.6  4.0  0.60  6.67  4.54 999 1031.6   7.0   7.4   4.0 99.0 99.00
2006 01 11 00 00  91  2.9  3.5  0.60  6.67  4.62 999 1031.6   7.1   7.3   4.6 99.0 99.00
2006 01 11 01 00  78  1.5  1.9  0.60 10.00  4.81 999 1031.8   7.3   7.3   5.3 99.0 99.00
2006 01 11 02 00  65  0.9  1.1  0.56 10.00  4.80 999 1031.6   7.4   7.2   5.8 99.0 99.00
2006 01 11 03 00  64  2.0  2.2  0.58  9.09  4.88 999 1031.1   7.5   7.1   6.3 99.0 99.00
2006 01 11 04 00  74  2.4  2.7  0.57  9.09  5.02 999 1030.7   7.5   7.1   6.5 99.0 99.00
2006 01 11 05 00  62  2.9  3.5  0.58  9.09  4.84 999 1029.8   7.7   7.1   6.8 99.0 99.00
2006 01 11 06 00  68  3.2  3.5  0.57 10.00  4.95 999 1028.8   8.0   7.1   7.2 99.0 99.00
2006 01 11 07 00  64  3.0  3.5  0.55  9.09  4.76 999 1028.3   8.3   7.1   7.6 99.0 99.00
2006 01 11 08 00  88  3.1  3.5  0.59 10.00  5.05 999 1027.8   8.4   7.1   7.8 99.0 99.00
2006 01 11 09 00  97  2.8  3.2  0.56 10.00  4.81 999 1026.9   8.4   7.1   7.7 99.0 99.00
2006 01 11 10 00 126  3.6  3.9  0.54 10.00  4.83 999 1026.3   8.7   7.2   8.1 99.0 99.00
2006 01 11 11 00 133  4.8  5.6  0.57 10.00  4.90 999 1025.8   9.0   7.2   8.3 99.0 99.00
2006 01 11 12 00 144  5.6  6.4  0.57 10.00  4.65 999 1025.3   9.1   7.2   8.5 99.0 99.00
2006 01 11 13 00 150  5.2  5.9  0.63 10.00  4.41 999 1024.8   9.1   7.2   8.5 99.0 99.00
2006 01 11 14 00 165  5.1  5.7  0.61 10.00  4.47 999 1024.8   9.2   7.2   8.7 99.0 99.00
2006 01 11 15 00 172  4.8  5.5  0.60 10.00  4.31 999 1024.4   9.3   7.2   8.9 99.0 99.00
2006 01 11 16 00 189  3.7  4.3  0.65 10.00  4.51 999 1023.6   9.4   7.3   8.9 99.0 99.00
2006 01 11 17 00 170  4.2  5.0  0.68  9.09  4.62 999 1021.8   9.2   7.4   8.8 99.0 99.00
2006 01 11 18 00 163  5.8  6.5  0.69  9.09  4.46 999 1020.2   9.5   7.5   9.0 99.0 99.00
2006 01 11 19 00 161  5.1  5.6  0.69  9.09  4.07 999 1018.9   9.7   7.5   9.1 99.0 99.00
2006 01 11 20 00 167  6.3  7.4  0.68  9.09  3.97 999 1018.3  10.1   7.5   9.5 99.0 99.00
2006 01 11 21 00 177  7.6  8.4  0.72 10.00  3.58 999 1017.8  10.3   7.4   9.6 99.0 99.00
2006 01 11 22 00 177  6.8  7.5  0.75  3.13  3.53 999 1017.3  10.2   7.3   9.5 99.0 99.00
2006 01 11 23 00 181  7.0  8.0  0.74  9.09  3.79 999 1016.7   9.9   7.3   9.2 99.0 99.00
2006 01 12 00 00 194  8.5  9.9  0.76  9.09  3.58 999 1016.4  10.3   7.3   9.4 99.0 99.00
2006 01 12 01 00 202  8.4 10.4  0.97  4.17  3.70 999 1015.6  10.3   7.2   9.5 99.0 99.00
2006 01 12 02 00 204 10.0 12.3  1.19  4.17  3.88 999 1014.6  10.8   7.2  10.1 99.0 99.00
2006 01 12 03 00 206  9.3 10.8  1.38  4.55  4.08 999 1014.7  10.6   7.1   9.9 99.0 99.00
2006 01 12 04 00 214  8.7 10.3  1.33  4.55  4.11 999 1014.8   9.9   7.1   9.2 99.0 99.00
2006 01 12 05 00 217  9.3 10.7  1.26  5.00  4.13 999 1014.6   9.8   7.1   9.1 99.0 99.00
2006 01 12 06 00 221  6.8  7.7  1.32  5.26  4.37 999 1014.8   8.8   7.1   8.2 99.0 99.00
2006 01 12 07 00 226  5.6  6.9  1.39  5.26  4.68 999 1015.1   8.7   7.0   8.0 99.0 99.00
2006 01 12 08 00 244  4.5  5.1  1.29  5.00  4.69 999 1015.5   9.1   7.0   8.4 99.0 99.00
2006 01 12 09 00 281  3.5  4.6  1.26  5.56  4.93 999 1015.5   9.0   7.0   8.3 99.0 99.00
2006 01 12 10 00 306  4.3  5.0  1.20  6.67  5.02 999 1015.9   9.0   7.0   8.3 99.0 99.00
2006 01 12 11 00 311  2.9  3.6  1.27  6.25  5.17 999 1016.5   8.8   7.0   8.2 99.0 99.00
2006 01 12 12 00 236  1.9  2.1  1.19  5.56  4.97 999 1017.5   9.1   6.9   8.4 99.0 99.00
2006 01 12 13 00 208  3.2  3.7  1.21  6.67  5.11 999 1018.4   8.0   6.9   7.4 99.0 99.00
2006 01 12 14 00 233  2.0  2.3  1.13  6.67  5.20 999 1019.3   8.3   7.0   7.8 99.0 99.00
2006 01 12 15 00 276  1.6  1.9  1.05  5.88  5.40 999 1019.6   9.0   7.1   8.4 99.0 99.00
2006 01 12 16 00 222  2.3  2.7  1.06  7.69  5.59 999 1019.5   8.5   7.3   8.1 99.0 99.00
2006 01 12 17 00 227  2.2  2.5  1.03  6.67  5.65 999 1018.7   8.6   7.4   7.9 99.0 99.00
2006 01 12 18 00 213  2.2  2.5  0.96  5.88  5.54 999 1018.2   8.5   7.5   8.0 99.0 99.00
2006 01 12 19 00 209  2.0  2.3  0.97  6.67  5.38 999 1017.7   8.9   7.8   7.9 99.0 99.00
2006 01 12 20 00 194  3.1  3.6  1.00  5.88  5.44 999 1017.7   9.1   8.0   7.9 99.0 99.00
2006 01 12 21 00 178  2.2  2.6  0.96  5.88  5.37 999 1017.9   9.1   8.0   7.9 99.0 99.00
2006 01 12 22 00 187  3.5  3.8  0.91  9.09  5.44 999 1018.0   8.3   7.9   7.8 99.0 99.00
2006 01 12 23 00 189  3.9  4.3  0.90  9.09  5.46 999 1018.0   8.0   7.4   7.3 99.0 99.00
2006 01 13 00 00 178  4.9  5.5  0.91  8.33  5.90 999 1018.3   7.9   7.4   7.2 99.0 99.00
2006 01 13 01 00 173  4.7  5.3  0.81 10.81  5.62 999 1018.4   6.6   7.6   5.9 99.0 99.00
2006 01 13 02 00 185  7.1  8.7  0.87  7.14  4.91 999 1018.4   6.4   7.6   5.7 99.0 99.00
2006 01 13 03 00 185  6.0  7.0  0.91 10.81  4.49 999 1018.3   7.0   7.5   6.3 99.0 99.00
2006 01 13 04 00 200  6.5  7.6  1.02 10.00  4.64 999 1018.5   6.9   7.5   6.3 99.0 99.00
2006 01 13 05 00 193  6.6  8.3  0.99  7.69  4.51 999 1018.2   7.1   7.4   6.5 99.0 99.00
2006 01 13 06 00 198  6.1  7.4  1.00  9.09  4.71 999 1017.9   7.1   7.3   6.5 99.0 99.00
2006 01 13 07 00 198  6.1  7.1  1.02 10.00  4.78 999 1017.8   7.0   7.3   6.3 99.0 99.00
2006 01 13 08 00 182  4.8  5.8  0.96  7.69  4.66 999 1017.6   6.7   7.3   6.1 99.0 99.00
2006 01 13 09 00 167  3.5  4.1  0.96  7.14  4.92 999 1016.7   6.7   7.3   6.0 99.0 99.00
2006 01 13 10 00 167  3.8  5.0  1.00  9.09  5.14 999 1016.8   7.3   7.3   6.6 99.0 99.00
2006 01 13 11 00 173  4.4  5.3  0.95 10.00  5.26 999 1016.7   8.1   7.3   7.5 99.0 99.00
2006 01 13 12 00 180  4.4  5.0  0.97 10.00  5.63 999 1016.3   8.4   7.3   7.8 99.0 99.00
2006 01 13 13 00 200  5.8  6.7  0.99  9.09  5.54 999 1016.5   8.1   7.3   7.5 99.0 99.00
2006 01 13 14 00 205  5.7  6.8  0.91 10.00  5.17 999 1016.8   8.2   7.4   7.6 99.0 99.00
2006 01 13 15 00 203  4.7  5.4  0.96  7.69  5.36 999 1016.7   8.4   7.4   7.9 99.0 99.00
2006 01 13 16 00 203  4.4  5.0  0.99  8.33  5.66 999 1015.9   8.7   7.4   8.1 99.0 99.00
2006 01 13 17 00 190  5.5  6.5  0.97 10.00  5.89 999 1014.4   8.8   7.3   8.3 99.0 99.00
2006 01 13 18 00 196  5.6  6.7  1.06 10.00  6.04 999 1013.5   8.7   7.4   8.2 99.0 99.00
2006 01 13 19 00 198  5.4  6.1  1.02  9.09  5.34 999 1012.9   9.0   7.4   8.5 99.0 99.00
2006 01 13 20 00 191  5.0  5.7  0.98  9.09  5.23 999 1012.5   9.0   7.4   8.5 99.0 99.00
2006 01 13 21 00 184  6.1  6.8  1.06  7.69  5.32 999 1011.2   9.0   7.5   8.5 99.0 99.00
2006 01 13 22 00 174  5.4  6.1  0.99  7.14  4.70 999 1010.4   9.5   7.5   8.9 99.0 99.00
2006 01 13 23 00 168  4.8  5.2  1.00  7.69  4.86 999 1009.8   9.5   7.5   8.9 99.0 99.00
2006 01 14 00 00 167  4.4  5.2  1.04  7.69  5.35 999 1009.1   9.5   7.5   8.9 99.0 99.00
2006 01 14 01 00 155  5.7  6.4  0.94  8.33  5.03 999 1007.6  10.2   7.5   9.7 99.0 99.00
2006 01 14 02 00 158  7.2  8.2  0.97  7.69  4.77 999 1006.3  10.5   7.5   9.9 99.0 99.00
2006 01 14 03 00 167  8.1  9.2  1.09  7.69  4.89 999 1004.8  11.2   7.5  10.7 99.0 99.00
2006 01 14 04 00 160  7.8  9.4  1.09 10.00  4.44 999 1003.5  10.9   7.5  10.3 99.0 99.00
2006 01 14 05 00 154  8.4  9.8  1.13 10.00  4.53 999 1001.6  10.9   7.4  10.4 99.0 99.00
2006 01 14 06 00 159  7.7  8.9  1.16  7.69  4.52 999 1000.3  10.9   7.4  10.3 99.0 99.00
2006 01 14 07 00 159  9.2 10.3  1.25  9.09  4.37 999  999.0  11.2   7.4  10.7 99.0 99.00
2006 01 14 08 00 159  9.4 11.1  1.49  7.14  4.49 999  997.1  10.9   7.4  10.3 99.0 99.00
2006 01 14 09 00 160  9.4 11.0  1.50  7.69  4.56 999  995.3  11.0   7.4  10.4 99.0 99.00
2006 01 14 10 00 153  9.6 11.2  1.74  6.67  4.84 999  993.3  11.2   7.4  10.6 99.0 99.00
2006 01 14 11 00 205  9.3 14.5  1.94  7.69  5.20 999  993.9  10.7   7.4  10.1 99.0 99.00
2006 01 14 12 00 138  5.6  6.6  2.04  8.33  5.46 999  992.9   9.4   7.4   8.8 99.0 99.00
2006 01 14 13 00 138  9.0 11.3  2.12  8.33  6.02 999  992.4  10.0   7.4   9.4 99.0 99.00
2006 01 14 14 00 140  7.0  8.2  2.27  8.33  6.13 999  990.4  10.2   7.4   9.5 99.0 99.00
2006 01 14 15 00 174  5.4  6.2  2.15  8.33  6.19 999  990.5   9.5   7.5   9.0 99.0 99.00
2006 01 14 16 00 199  4.4  5.2  2.27  9.09  6.56 999  989.9   8.9   7.5   8.3 99.0 99.00
2006 01 14 17 00 198  3.8  4.9  2.31  9.09  6.80 999  988.3   8.8   7.5   8.3 99.0 99.00
2006 01 14 18 00 181  3.8  4.7  2.50 10.00  7.29 999  987.3   8.6   7.5   8.1 99.0 99.00
2006 01 14 19 00 212  4.1  4.6  2.19  9.09  6.90 999  986.8   8.6   7.5   8.1 99.0 99.00
2006 01 14 20 00 273  2.4  3.2  2.14  9.09  6.61 999  986.4   8.1   7.6   7.7 99.0 99.00
2006 01 14 21 00 313  9.3 11.9  1.94  9.09  6.27 999  986.7   9.3   7.6   8.5 99.0 99.00
2006 01 14 22 00 293 11.6 14.5  2.00  9.09  5.93 999  987.1   9.1   7.5   7.0 99.0 99.00
2006 01 14 23 00 293 10.8 13.3  2.39 10.81  5.94 999  987.5   8.3   7.5   6.2 99.0 99.00
2006 01 15 00 00 304 14.6 19.2  2.19 10.81  5.09 999  988.2   7.5   7.6   4.4 99.0 99.00
2006 01 15 01 00 309 15.3 18.4  2.83  5.88  5.35 999  989.0   6.1   7.6   2.7 99.0 99.00
2006 01 15 02 00 311 16.4 19.8  2.59  6.25  5.14 999  989.5   4.7   7.6   1.7 99.0 99.00
2006 01 15 03 00 309 16.2 19.3  2.73  6.67  5.17 999  990.3   2.8   7.7 999.0 99.0 99.00
2006 01 15 04 00 312 15.3 18.6  2.85  6.25  5.21 999  991.5   2.7   7.7   2.0 99.0 99.00
2006 01 15 05 00 316 18.2 21.7  2.95  6.25  5.06 999  991.3   2.3   7.8   1.3 99.0 99.00
2006 01 15 06 00 313 18.6 23.0  3.04  6.67  5.10 999  991.6   2.2   7.7   0.9 99.0 99.00
2006 01 15 07 00 315 19.9 24.6  3.17  6.25  5.26 999  992.3   1.1   7.8   0.2 99.0 99.00
2006 01 15 08 00 314 19.3 23.6  3.02  6.67  5.15 999  993.2   0.0   7.9  -0.8 99.0 99.00
2006 01 15 10 00 312 20.8 26.6  3.50  6.67  5.49 999  994.9  -0.8   7.8  -1.6 99.0 99.00
2006 01 15 11 00 315 21.1 26.0  3.75  7.14  5.75 999  996.0  -0.2   7.6  -2.9 99.0 99.00
2006 01 15 12 00 314 19.7 24.7  3.76  7.14  5.79 999  997.5   0.3   7.5  -4.1 99.0 99.00
2006 01 15 13 00 318 18.9 22.3  3.69  6.67  5.73 999  999.1  -0.3   7.5  -5.4 99.0 99.00
2006 01 15 14 00 315 19.1 23.7  3.31  7.69  5.60 999 1000.3  -0.6   7.5  -5.8 99.0 99.00
2006 01 15 15 00 320 19.3 23.6  3.56  7.14  5.55 999 1000.8  -0.3   7.4  -6.3 99.0 99.00
2006 01 15 16 00 317 19.6 24.9  3.43  7.14  5.54 999 1000.9   0.2   7.4  -7.1 99.0 99.00
2006 01 15 17 00 320 18.0 22.5  3.61  7.14  5.75 999 1001.1   0.8   7.5  -7.0 99.0 99.00
2006 01 15 18 00 317 17.9 23.3  3.11  7.14  5.33 999 1001.3   1.3   7.5  -7.5 99.0 99.00
2006 01 15 19 00 318 17.3 22.2  3.22  6.67  5.40 999 1002.0   1.8   7.5  -8.2 99.0 99.00
2006 01 15 20 00 323 17.8 21.2  3.05  6.25  5.25 999 1003.1   2.4   7.5  -8.3 99.0 99.00
2006 01 15 21 00 315 15.5 18.7  2.78  6.25  5.18 999 1004.2   3.1   7.6  -6.8 99.0 99.00
2006 01 15 22 00 316 16.6 20.5  2.93  6.25  5.42 999 1005.2   3.4   7.6  -7.7 99.0 99.00
2006 01 15 23 00 320 16.0 21.1  2.84  6.25  5.29 999 1006.4   3.8   7.5  -7.3 99.0 99.00
2006 01 16 00 00 314 13.5 16.0  2.75  6.25  5.35 999 1007.8   3.7   7.5  -7.4 99.0 99.00
2006 01 16 01 00 309 13.7 16.7  2.49  6.25  5.24 999 1008.7   3.5   7.5  -8.8 99.0 99.00
2006 01 16 02 00 308 11.7 14.8  2.19  6.25  5.01 999 1009.7   3.0   7.5  -8.3 99.0 99.00
2006 01 16 03 00 308 13.0 15.8  1.95  5.26  4.63 999 1009.7   2.9   7.5  -8.5 99.0 99.00
2006 01 16 04 00 308 12.0 15.0  1.93  5.88  4.71 999 1010.3   2.7   7.5  -8.5 99.0 99.00
2006 01 16 05 00 305 12.4 15.2  1.86  5.56  4.53 999 1010.7   2.5   7.5  -9.5 99.0 99.00
2006 01 16 06 00 313 12.8 14.8  1.99  5.26  4.53 999 1011.0   2.3   7.5  -9.4 99.0 99.00
2006 01 16 07 00 308 12.5 14.4  1.90  5.26  4.58 999 1011.9   2.3   7.5  -8.8 99.0 99.00
2006 01 16 08 00 313 12.3 14.8  1.65  5.00  4.37 999 1012.4   2.1   7.5  -9.2 99.0 99.00
2006 01 16 09 00 323 11.4 13.5  1.87  5.26  4.48 999 1012.7   2.0   7.5  -7.3 99.0 99.00
2006 01 16 10 00 329 11.3 14.7  1.77  5.00  4.45 999 1013.1   1.5   7.5  -6.8 99.0 99.00
2006 01 16 11 00 334  9.9 11.9  1.72  5.26  4.52 999 1013.4   0.8   7.5  -7.7 99.0 99.00
2006 01 16 12 00 341  9.7 13.8  1.75  5.00  4.57 999 1013.5   0.2   7.5  -8.8 99.0 99.00
2006 01 16 13 00 342  9.2 11.3  1.58  5.88  4.64 999 1014.9  -0.2   7.5  -9.7 99.0 99.00
2006 01 16 14 00 339  8.4 11.3  1.57  5.88  4.58 999 1015.5  -0.4   7.5 -10.4 99.0 99.00
2006 01 16 15 00 345  7.3  9.8  1.64  5.88  4.71 999 1015.7  -0.6   7.5 -11.3 99.0 99.00
2006 01 16 16 00 336  5.3  7.6  1.42  6.25  4.76 999 1016.4  -0.6   7.5 -12.3 99.0 99.00
2006 01 16 17 00 343  4.7  6.6  1.30  5.88  4.55 999 1015.8  -0.6   7.4 -11.4 99.0 99.00
2006 01 16 18 00 314  3.6  4.7  1.09  5.88  4.53 999 1015.2  -0.4   7.4 -10.6 99.0 99.00
2006 01 16 19 00 320  2.7  4.7  0.96  5.56  4.50 999 1014.5  -0.1   7.5 -10.4 99.0 99.00
2006 01 16 20 00 291  3.1  4.4  0.94 10.00  4.82 999 1014.8   0.4   7.4  -9.5 99.0 99.00
2006 01 16 21 00 288  3.1  4.4  0.88 10.00  5.16 999 1015.1   1.1   7.4  -8.9 99.0 99.00
2006 01 16 22 00 274  2.5  3.5  0.81 10.81  5.33 999 1015.0   1.2   7.4  -8.7 99.0 99.00
2006 01 16 23 00 250  1.9  2.9  0.77 12.12  5.55 999 1015.1   1.5   7.3  -7.2 99.0 99.00
2006 01 17 00 00 264  1.7  2.8  0.76 11.43  6.28 999 1015.8   2.2   7.3  -7.0 99.0 99.00
2006 01 17 01 00 276  1.3  2.0  0.68 12.12  6.65 999 1016.1   2.6   7.2  -6.6 99.0 99.00
2006 01 17 02 00 251  1.6  2.6  0.66 12.90  6.44 999 1016.2   2.9   7.2  -6.0 99.0 99.00
2006 01 17 03 00 246  1.4  2.3  0.64 12.12  6.60 999 1016.5   3.1   7.2  -5.5 99.0 99.00
2006 01 17 04 00 291  0.3  1.1  0.63 12.12  6.73 999 1016.6   3.2   7.2  -5.4 99.0 99.00
2006 01 17 05 00  22  0.8  1.3  0.57 11.43  6.76 999 1016.6   3.3   7.3  -4.8 99.0 99.00
2006 01 17 06 00  30  2.2  3.1  0.55 12.12  6.25 999 1016.5   3.6   7.3  -4.0 99.0 99.00
2006 01 17 07 00  38  2.9  3.8  0.56 12.12  6.99 999 1017.2   4.0   7.1  -3.3 99.0 99.00
2006 01 17 08 00  56  3.5  4.5  0.60 12.12  6.49 999 1017.9   4.2   7.0  -3.2 99.0 99.00
2006 01 17 09 00  50  4.6  5.7  0.55 10.00  5.53 999 1018.1   4.3   7.1  -2.3 99.0 99.00
2006 01 17 10 00  70  5.3  6.3  0.53 10.81  3.95 999 1018.0   4.5   7.1  -2.5 99.0 99.00
2006 01 17 11 00  85  4.6  5.7  0.57 12.12  3.99 999 1018.5   4.7   7.1  -2.5 99.0 99.00
2006 01 17 12 00  84  4.8  5.6  0.57 11.43  3.95 999 1019.0   5.1   7.1  -2.0 99.0 99.00
2006 01 17 13 00  86  5.2  6.0  0.55 11.43  3.78 999 1019.3   5.6   7.1  -1.6 99.0 99.00
2006 01 17 14 00  87  5.9  6.7  0.54  3.13  3.56 999 1019.6   6.1   6.8  -0.5 99.0 99.00
2006 01 17 15 00  89  6.8  8.3  0.63 11.43  3.62 999 1019.4   6.7   6.9   0.5 99.0 99.00
2006 01 17 16 00  96  7.4  8.5  0.63  3.13  3.41 999 1019.3   7.5   7.0   2.2 99.0 99.00
2006 01 17 17 00 114  3.5  4.0  0.69  3.45  3.55 999 1020.2   8.0   7.0   4.2 99.0 99.00
2006 01 17 18 00  84  4.1  4.7  0.67  3.70  3.79 999 1019.0   8.1   7.0   5.6 99.0 99.00
2006 01 17 19 00  82  4.4  5.0  0.70  3.85  3.80 999 1018.8   8.2   7.1   6.1 99.0 99.00
2006 01 17 20 00  96  5.9  7.4  0.73  3.85  3.85 999 1017.6   8.6   7.1   6.5 99.0 99.00
2006 01 17 21 00 103  6.5  7.6  0.79  4.17  3.95 999 1017.3   8.9   7.1   7.0 99.0 99.00
2006 01 17 22 00 102  8.5 10.0  1.00  4.17  3.81 999 1016.3   9.2   6.9   7.6 99.0 99.00
2006 01 17 23 00 112  9.8 11.4  1.29  4.55  3.85 999 1015.4   9.6   7.1   8.2 99.0 99.00
2006 01 18 00 00 120 10.0 11.6  1.54  5.00  4.28 999 1015.1   9.9   7.1   9.0 99.0 99.00
2006 01 18 01 00 115  7.8  8.6  1.59  5.26  4.46 999 1014.6   9.9   6.9   9.2 99.0 99.00
2006 01 18 02 00 123  8.7 10.0  1.43  5.56  4.37 999 1013.5  10.4   7.0   9.7 99.0 99.00
2006 01 18 04 00 148  8.6  9.6  1.57  6.25  4.59 999 1012.3  11.1   7.1  10.5 99.0 99.00
2006 01 18 05 00 165 10.1 11.4  1.62  5.88  4.77 999 1011.4  11.6   7.1  10.9 99.0 99.00
2006 01 18 06 00 163 11.0 13.0  1.61  6.67  4.53 999 1010.2  12.0   7.1  11.4 99.0 99.00
2006 01 18 07 00 165 12.4 14.4  2.09  7.14  4.91 999 1009.0  12.4   7.2  11.8 99.0 99.00
2006 01 18 08 00 161 12.4 13.9  1.99  6.67  4.86 999 1008.2  12.4   7.2  11.8 99.0 99.00
2006 01 18 09 00 162 13.3 15.6  2.62  6.67  5.23 999 1006.3  12.4   7.2  11.8 99.0 99.00
2006 01 18 10 00 162 15.4 17.8  2.69  5.88  5.19 999 1004.2  12.8   7.3  12.2 99.0 99.00
2006 01 18 11 00 163 15.8 19.4  3.17  7.14  5.53 999 1002.7  13.0   7.3  12.4 99.0 99.00
2006 01 18 12 00 170 15.4 18.5  3.64  7.14  5.89 999 1002.1  13.1   7.3  12.5 99.0 99.00
2006 01 18 13 00 169 15.7 19.0  4.07  8.33  6.33 999 1000.4  13.2   7.4  12.6 99.0 99.00
2006 01 18 14 00 215 10.1 12.6  3.71  8.33  6.01 999 1002.0  10.7   7.5  10.1 99.0 99.00
2006 01 18 15 00 226  6.2  7.6  3.44  9.09  6.40 999 1002.6   9.6   7.5   9.0 99.0 99.00
2006 01 18 16 00 211  7.4  8.9  3.21 10.00  6.48 999 1002.2   9.3   7.5   8.7 99.0 99.00
2006 01 18 17 00 213 11.0 14.4  3.05  9.09  6.13 999 1000.9   9.4   7.6   8.7 99.0 99.00
2006 01 18 18 00 244 11.6 14.0  3.04 10.00  6.07 999 1002.1   9.5   7.5   8.5 99.0 99.00
2006 01 18 19 00 254 10.7 15.1  2.91 10.81  6.25 999 1003.8   9.8   7.5   7.2 99.0 99.00
2006 01 18 20 00 297 11.1 15.5  2.70 10.81  5.73 999 1006.4   8.3   7.5   4.4 99.0 99.00
2006 01 18 21 00 283  8.9 11.4  2.61  7.69  5.59 999 1009.3   7.5   7.5   3.3 99.0 99.00
2006 01 18 22 00 280  8.4 11.3  2.42 10.00  5.57 999 1011.5   7.9   7.5   2.3 99.0 99.00
2006 01 18 23 00 297  9.9 12.4  2.45  7.69  5.55 999 1013.7   7.3   7.4   0.1 99.0 99.00
2006 01 19 00 00 276  8.8 10.3  2.43  7.69  5.60 999 1015.9   7.1   7.4  -1.0 99.0 99.00
2006 01 19 01 00 261 10.3 12.2  2.50 10.81  5.56 999 1017.3   6.6   7.4  -2.6 99.0 99.00
2006 01 19 02 00 262 11.9 14.0  2.40 10.00  5.53 999 1018.7   6.4   7.4  -2.8 99.0 99.00
2006 01 19 03 00 261 10.3 12.2  1.98 10.00  5.02 999 1020.2   6.1   7.4  -2.6 99.0 99.00
2006 01 19 04 00 253  8.7 10.2  1.99  8.33  5.35 999 1020.6   5.9   7.4  -2.3 99.0 99.00
2006 01 19 05 00 258 11.5 13.8  1.89 10.00  5.24 999 1020.7   5.6   7.4  -2.3 99.0 99.00
2006 01 19 06 00 259 10.6 12.2  1.78 10.00  4.93 999 1021.8   5.3   7.4  -2.4 99.0 99.00
2006 01 19 07 00 262 10.8 13.1  1.63  8.33  4.72 999 1022.6   5.2   7.4  -2.4 99.0 99.00
2006 01 19 08 00 263 10.5 12.3  1.65 10.00  4.81 999 1023.8   5.2   7.4  -2.1 99.0 99.00
2006 01 19 09 00 262  9.2 10.8  1.57 10.81  4.68 999 1025.0   5.0   7.3  -1.9 99.0 99.00
2006 01 19 10 00 274  8.5  9.9  1.55  9.09  4.91 999 1026.2   4.9   7.3  -2.2 99.0 99.00
2006 01 19 11 00 271  7.2  8.5  1.54 10.00  5.08 999 1026.8   4.9   7.3  -2.0 99.0 99.00
2006 01 19 12 00 255  5.1  6.0  1.26 10.00  4.90 999 1027.4   5.2   7.3  -1.6 99.0 99.00
2006 01 19 13 00 247  6.2  7.3  1.15 10.00  4.75 999 1028.2   5.5   7.3  -0.7 99.0 99.00
2006 01 19 14 00 257  4.8  6.1  1.10 10.00  4.90 999 1028.9   5.9   7.4  -1.7 99.0 99.00
2006 01 19 15 00 263  4.9  5.6  0.99 10.00  4.94 999 1029.5   5.9   7.4  -1.7 99.0 99.00
2006 01 19 16 00 256  3.2  4.0  1.02  8.33  4.87 999 1029.3   5.8   7.4  -2.5 99.0 99.00
2006 01 19 17 00 242  4.2  5.1  0.96  9.09  5.31 999 1029.2   6.0   7.4  -1.3 99.0 99.00
2006 01 19 18 00 210  2.1  3.0  0.85 10.00  4.93 999 1027.9   6.8   7.3  -0.2 99.0 99.00
2006 01 19 19 00 187  3.7  4.3  0.83 10.81  5.33 999 1027.6   6.7   7.3   0.7 99.0 99.00
2006 01 19 20 00 195  4.5  5.1  0.77 10.00  5.24 999 1027.6   7.1   7.4   2.2 99.0 99.00
2006 01 19 21 00 185  5.6  6.4  0.77  9.09  5.36 999 1027.5   7.4   7.3   3.7 99.0 99.00
2006 01 19 22 00 183  5.1  6.4  0.78 10.00  4.86 999 1027.5   7.4   7.3   4.1 99.0 99.00
2006 01 19 23 00 185  7.1  8.2  0.81 10.00  4.44 999 1027.3   7.5   7.2   4.2 99.0 99.00
2006 01 20 00 00 180  8.3  9.4  0.92 10.00  3.86 999 1026.8   7.6   7.1   4.5 99.0 99.00
2006 01 20 01 00 183  8.0  9.2  0.94  9.09  3.84 999 1026.9   7.7   7.2   4.8 99.0 99.00
2006 01 20 02 00 181  8.1  9.7  0.98 10.00  3.91 999 1026.6   7.9   7.2   5.4 99.0 99.00
2006 01 20 03 00 186  8.8 10.2  0.96  3.70  3.59 999 1026.3   8.1   7.3   5.5 99.0 99.00
2006 01 20 04 00 196  8.4 10.0  1.09  4.00  3.68 999 1026.1   8.1   7.2   5.1 99.0 99.00
2006 01 20 05 00 199  8.9 10.2  1.16  4.35  3.87 999 1025.7   8.2   7.2   4.5 99.0 99.00
2006 01 20 06 00 200  8.9 10.5  1.21  4.17  3.93 999 1025.3   8.5   7.2   4.8 99.0 99.00
