model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,is_regulatory,confidence_score,analysis_reason,text_length,has_numerical_constraint
gemini-1.5-pro,Page 77 of 93,Offshore,162,26,Jurisdictional,"No later than 120 days prior to offshore construction activities, unless a different schedule is agreed to as a component of a separate agreement between the Lessee and BOEM and BSEE for funds not subject to a State agreement, the Lessee must establish and implement a direct compensation program to provide monetary compensation to commercial and for-hire fishermen and shoreside support services impacted by the Project and funded in accordance with Section 6.1.1 and Section 6.1.2 below.",Offshore construction,120,days,"Conditions of COP Approval, Section 6.1",commercial fisheries; compensation; socioeconomic impact,True,1.0,Contains 5 mandatory verb(s); Contains 1 regulatory context(s),490,True
gemini-1.5-pro,Page 78 of 93,Offshore,164,26,Jurisdictional,"At least 90 days prior to establishment of the Direct Compensation Program described in Section 6.1.1, the Lessee must submit to BOEM a Shoreside Support Services report for a 60-day review and approval.",Shoreside Support Services,90,days,,reporting requirements; community impact; port operations,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 numerical constraint(s),203,True
gemini-1.5-pro,79 of 93,Offshore,165,26,Technical,"The Lessee must ensure the reserve amount allows for, at a minimum, 100 percent of annual revenue exposure allocated to the Project during the projected post-COP approval pre-construction and construction years and, pending BSEE approval of the decommissioning plan, decommissioning years.",Financial Reserve,100,percent,Section 6.1.4,financial compensation,True,1.0,Contains 2 mandatory verb(s); Contains 2 regulatory context(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,289,True
gemini-1.5-pro,81 of 93,Offshore,167,26,Reporting,"The report must include, as applicable, the following: the Fund charter, including the governance structure, audit and public reporting procedures; documentation regarding the funding account, including the dollar amount, establishment date, financial institution, and owner of the account; and the standards used for paying compensatory mitigation for impacts to commercial and for-hire fishers and related shoreside businesses resulting from all phases of the Project development on the Lease Area (post-COP approval pre-construction, construction, operation, and decommissioning); and the number of claims processed, approved, and denied.",Lease Area,,,,reporting; compensation program; financial reporting,True,1.0,Contains 2 mandatory verb(s); Contains 3 constraint type(s); Contains 4 regulatory context(s); Contains 1 descriptive phrase(s) (penalty),641,False
gemini-1.5-pro,,Offshore,168,26,Environmental,"within one year plus 120 days of COP approval, the Lessee must submit to BOEM a survey mitigation agreement between NMFS and the Lessee.",Federal Survey Mitigation Program,,,NOAA Fisheries and BOEM Federal Survey Mitigation Implementation Strategy - Northeast US Region,environmental impact assessment; survey mitigation,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),136,True
gemini-1.5-pro,82 of 93,Offshore,169,26,Environmental,"If the Lessee and NMFS fail to reach a survey mitigation agreement, then the Lessee must submit a survey mitigation plan to BOEM and NMFS that is consistent with the mitigation activities, actions, and procedures described in Sections 6.3.1 and 6.3.2 below, within one year plus 180 days of COP approval.",Mitigation of project impacts on NMFS surveys,,,NOAA Fisheries and BOEM,environmental impact assessment; survey mitigation,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),304,True
gemini-1.5-pro,"6.3.1, 6.3.2",Offshore,170,26,Environmental,Mitigation activities [...] must be designed to mitigate the Project impacts on the following NMFS NEFSC surveys: (a) Spring Bottom Trawl survey; (b) Autumn Multi-species Bottom Trawl survey; (c) Ecosystem Monitoring survey; (d) Aerial marine mammal and sea turtle survey; (e) Shipboard marine mammal and sea turtle survey; (f) Atlantic surfclam survey; (g) Coastal shark bottom longline survey; (h) Atlantic Sea scallop survey; (i) Ocean quahog survey; (j) Seal survey; (k) NARW survey; and (l) Sea Turtle Ecology survey.,Survey mitigation during project lifecycle,,,COP approval conditions,environmental impact assessment; marine surveys; protected species,True,1.0,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 2 regulatory context(s); Uses regulatory sentence structure,522,False
gemini-1.5-pro,83 of 93,Offshore,171,26,Environmental,"The Lessee must submit all monitoring, reporting (annual, immediate, or post-discovery), and survey requirements related to cultural resources to BOEM and BSEE (via TIMSWeb with a notification email sent to [env-compliance-arc@bsee.gov).",Cultural resource monitoring and reporting,,,Section 7.1.1,cultural heritage; environmental impact assessment; reporting,True,1.0,Contains 2 mandatory verb(s); Contains 3 constraint type(s); Contains 1 regulatory context(s),237,False
gemini-1.5-pro,83 of 93,Offshore,171,26,Safety,"If any vessel conducting work on behalf of the Lessee or any other activity associated with planning, construction, operation, or decommissioning disturbs the seabed within the avoidance areas noted below, the Lessee must submit an incident report to BOEM and BSEE within 24 hours.",Seabed disturbance within avoidance areas,24,hours,Section 7.1.2,incident reporting; marine archaeology; environmental protection,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 5 regulatory context(s); Contains 1 numerical constraint(s),281,True
gemini-1.5-pro,83 of 93,Offshore,171,26,Spatial,"The Lessee must comply with protective buffers recommended by the Qualified Marine Archaeologist (QMA) such that all 18 identified marine archaeological resources (i.e., Targets 01–18) are provided buffers measuring a distance of no less than 164 feet (50 meters) from the outer edge of magnetic anomalies or acoustic contacts for each of the resources.",18 identified marine archaeological resources (Targets 01-18),50,meters,Section 7.1.2.1,marine archaeology; spatial planning; environmental protection,True,1.0,Contains 3 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 2 regulatory context(s); Contains 1 numerical constraint(s),353,True
gemini-1.5-pro,Page 85 of 93,Offshore,174,26,Safety,"The WTGs, meteorological towers, and OSSs must be lit and marked in accordance with FAA and USCG lighting standards","WTGs, meteorological towers, OSSs",,,FAA and USCG lighting standards,lighting; navigational safety,True,1.0,Contains 3 mandatory verb(s); Contains 1 constraint type(s); Uses regulatory sentence structure,115,False
gemini-1.5-pro,86 of 93,Offshore,176,26,Environmental,"If the consulting federally recognized Tribal Nations, SHPOs, or the ACHP desire to provide technical assistance to BOEM and/or BSEE, they will submit comments within 7 days from notification if the nature of the emergency or hazardous condition allows for such coordination.",Emergency situations affecting historic properties in the APEs,7,days,,emergency response; historic preservation; tribal consultation; stakeholder engagement,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 numerical constraint(s),275,True
gemini-1.5-pro,86 of 93,Offshore,176,26,Environmental,"If a possible impact to a potential archaeological resource occurs, the Lessee must immediately halt operations; report the incident with 24 hours to BOEM and BSEE; and provide a written report within 72 hours to BOEM and BSEE.",Potential archaeological resources,24,hours,,archaeological protection; incident reporting; environmental impact assessment,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 2 regulatory context(s); Contains 1 numerical constraint(s),227,True
gemini-1.5-pro,86 of 93,Offshore,176,26,Environmental,"If a possible impact to a potential archaeological resource occurs, the Lessee must provide a written report within 72 hours to BOEM and BSEE.",Potential archaeological resources,72,hours,,archaeological protection; incident reporting; environmental impact assessment,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s); Uses regulatory sentence structure,142,True
gemini-1.5-pro,Page **87** of **93**,Offshore,177,26,Technical,The Lessee must submit as-placed PAM system plats to BSEE within 90 days of placement.,"Offshore wind farm, PAM System Placement",90,days,BSEE,reporting; as-built documentation,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 numerical constraint(s),86,True
gemini-1.5-pro,,Offshore,178,26,Environmental,"If PAM placement activities impact potential historic properties identified in the archaeological surveys without BOEM’s prior authorization, the Lessee and the QMA who prepared the archaeological resources report must provide to BOEM and BSEE a statement documenting the extent of these impacts.",PAM placement activities impacting potential historic properties identified in archaeological surveys,,,Section 7.2.2.2,historic preservation; environmental impact assessment; reporting,True,1.0,Contains 2 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,296,False
gemini-1.5-pro,,Offshore,178,26,Environmental,"The Lessee must submit all monitoring, reporting, and survey requirements related to air quality which are included in the OCS permit to BOEM, BSEE, USFWS, and the appropriate EPA regional contact(s).","Air quality monitoring, reporting, and survey requirements",,,Section 8.1,air quality; environmental monitoring; reporting,True,1.0,Contains 3 mandatory verb(s); Contains 2 constraint type(s); Contains 1 descriptive phrase(s) (penalty),200,False
gemini-1.5-pro,88 of 93,Offshore,179,26,Environmental,The Lessee must demonstrate that the air quality impacts from emissions of both the construction and operation and maintenance phases will not interfere with the attainment and maintenance of any applicable Federal or State ambient air quality standard and Prevention of Significant Deterioration of Air Quality Increments.,"Construction, Operation and Maintenance phases",,,Clean Air Act,air quality; environmental impact assessment,True,1.0,Contains 2 mandatory verb(s); Contains 1 constraint type(s); Contains 4 regulatory context(s),323,False
